calweek,Cluster/Country/Region,SubCluster,brand,dc,TimeSeries_Key,Quantity,ARIMA_Predicted
202039,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1689.0,
202040,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1792.0,
202041,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1717.0,
202042,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1724.0,
202043,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1766.0,
202044,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1763.0,
202045,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1734.0,
202046,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1788.0,
202047,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1749.0,
202048,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1747.0,
202049,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1784.0,
202050,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1743.0,
202051,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1792.0,
202052,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1702.0,
202101,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1718.0,
202102,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1832.0,
202103,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1744.0,
202104,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1698.0,
202105,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1771.0,
202106,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1765.0,
202107,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1710.0,
202108,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1801.0,
202109,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1735.0,
202110,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1759.0,
202111,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1765.0,
202112,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1809.0,
202113,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1781.0,
202114,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1727.0,
202115,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1755.0,
202116,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1718.0,
202117,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1859.0,
202118,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1720.0,
202119,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1781.0,
202120,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1806.0,
202121,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1754.0,
202122,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1722.0,
202123,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1796.0,
202124,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1712.0,
202125,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1830.0,
202126,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1704.0,
202127,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1726.0,
202128,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1753.0,
202129,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1792.0,
202130,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1725.0,
202131,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1794.0,
202132,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1659.0,
202133,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1768.0,
202134,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1788.0,
202135,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1766.0,
202136,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1777.0,
202137,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1765.0,
202138,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1717.0,
202139,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1721.0,
202140,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1760.0,
202141,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1748.0,
202142,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1794.0,
202143,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1699.0,
202144,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1774.0,
202145,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1780.0,
202146,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1766.0,
202147,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1847.0,
202148,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1838.0,
202149,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1739.0,
202150,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1789.0,
202151,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1751.0,
202152,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1734.0,
202201,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1743.0,
202202,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1762.0,
202203,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1682.0,
202204,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1758.0,
202205,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1727.0,
202206,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1681.0,
202207,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1793.0,
202208,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1757.0,
202209,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1734.0,
202210,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1774.0,
202211,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1758.0,
202212,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1794.0,
202213,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1721.0,
202214,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1762.0,
202215,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1723.0,
202216,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1679.0,
202217,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1744.0,
202218,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1807.0,
202219,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1750.0,
202220,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1768.0,
202221,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1777.0,
202222,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1806.0,
202223,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1836.0,
202224,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1823.0,
202225,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1750.0,
202226,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1738.0,
202227,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1719.0,
202228,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1831.0,
202229,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1710.0,
202230,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1704.0,
202231,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1777.0,
202232,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1778.0,
202233,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1705.0,
202234,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1801.0,
202235,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1635.0,
202236,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1708.0,
202237,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1742.0,
202238,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1750.0,
202239,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1786.0,
202240,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1675.0,
202241,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1740.0,
202242,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1785.0,
202243,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1727.0,
202244,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1696.0,
202245,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1688.0,
202246,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1749.0,
202247,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1807.0,
202248,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1730.0,
202249,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1775.0,
202250,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1743.0,
202251,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1768.0,
202252,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1679.0,
202301,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1762.0,
202302,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1781.0,
202303,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1790.0,
202304,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1743.0,
202305,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1798.0,
202306,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1735.0,
202307,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1723.0,
202308,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1804.0,
202309,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1672.0,
202310,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1751.0,
202311,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1812.0,
202312,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1748.0,
202313,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1782.0,
202314,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1712.0,
202315,US,SC2,BRANDC,DC4,PRDCT7_CUSTY,1755.0,
202001,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1806.0,
202002,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1771.0,
202003,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1794.0,
202004,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1712.0,
202005,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1737.0,
202006,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1716.0,
202007,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1765.0,
202008,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1718.0,
202009,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1738.0,
202010,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1736.0,
202011,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1811.0,
202012,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1835.0,
202013,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1776.0,
202014,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1746.0,
202015,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1715.0,
202016,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1778.0,
202017,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1723.0,
202018,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1759.0,
202019,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1805.0,
202020,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1685.0,
202021,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1740.0,
202022,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1760.0,
202023,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1695.0,
202024,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1768.0,
202025,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1797.0,
202026,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1796.0,
202027,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1751.0,
202028,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1710.0,
202029,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1776.0,
202030,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1724.0,
202031,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1806.0,
202032,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1753.0,
202033,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1776.0,
202034,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1760.0,
202035,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1788.0,
202036,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1769.0,
202037,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1717.0,
202038,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1724.0,
202039,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1797.0,
202040,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1716.0,
202041,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1796.0,
202042,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1724.0,
202043,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1789.0,
202044,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1783.0,
202045,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1790.0,
202046,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1719.0,
202047,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1809.0,
202048,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1745.0,
202049,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1813.0,
202050,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1719.0,
202051,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1837.0,
202052,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1741.0,
202101,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1763.0,
202102,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1743.0,
202103,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1641.0,
202104,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1754.0,
202105,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1778.0,
202106,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1806.0,
202107,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1800.0,
202108,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1767.0,
202109,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1738.0,
202110,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1719.0,
202111,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1701.0,
202112,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1707.0,
202113,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1828.0,
202114,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1711.0,
202115,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1694.0,
202116,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1775.0,
202117,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1753.0,
202118,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1719.0,
202119,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1722.0,
202120,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1725.0,
202121,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1815.0,
202122,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1749.0,
202123,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1784.0,
202124,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1772.0,
202125,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1747.0,
202126,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1767.0,
202127,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1720.0,
202128,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1801.0,
202129,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1763.0,
202130,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1786.0,
202131,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1704.0,
202132,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1690.0,
202133,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1763.0,
202134,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1761.0,
202135,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1700.0,
202136,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1722.0,
202137,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1738.0,
202138,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1777.0,
202139,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1773.0,
202140,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1781.0,
202141,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1767.0,
202142,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1772.0,
202143,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1778.0,
202144,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1762.0,
202145,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1756.0,
202146,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1764.0,
202147,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1714.0,
202148,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1746.0,
202149,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1775.0,
202150,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1757.0,
202151,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1685.0,
202152,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1792.0,
202201,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1774.0,
202202,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1811.0,
202203,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1681.0,
202204,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1716.0,
202205,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1770.0,
202206,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1719.0,
202207,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1760.0,
202208,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1813.0,
202209,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1797.0,
202210,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1805.0,
202211,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1787.0,
202212,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1790.0,
202213,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1740.0,
202214,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1746.0,
202215,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1736.0,
202216,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1779.0,
202217,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1788.0,
202218,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1751.0,
202219,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1767.0,
202220,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1679.0,
202221,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1801.0,
202222,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1730.0,
202223,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1739.0,
202224,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1706.0,
202225,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1746.0,
202226,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1736.0,
202227,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1707.0,
202228,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1762.0,
202229,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1792.0,
202230,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1700.0,
202231,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1745.0,
202232,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1694.0,
202233,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1680.0,
202234,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1762.0,
202235,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1718.0,
202236,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1775.0,
202237,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1732.0,
202238,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1792.0,
202239,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1655.0,
202240,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1720.0,
202241,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1757.0,
202242,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1765.0,
202243,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1698.0,
202244,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1793.0,
202245,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1873.0,
202246,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1842.0,
202247,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1701.0,
202248,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1813.0,
202249,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1741.0,
202250,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1686.0,
202251,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1762.0,
202252,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1763.0,
202301,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1805.0,
202302,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1729.0,
202303,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1783.0,
202304,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1746.0,
202305,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1768.0,
202306,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1799.0,
202307,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1756.0,
202308,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1786.0,
202309,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1752.0,
202310,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1760.0,
202311,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1702.0,
202312,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1818.0,
202313,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1798.0,
202314,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1782.0,
202315,US,SC2,BRANDC,DC4,PRDCT7_CUSTZ,1739.0,
202001,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1073.0,
202002,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1001.0,
202003,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1040.0,
202004,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1086.0,
202005,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1069.0,
202006,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1034.0,
202007,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1085.0,
202008,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1095.0,
202009,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1101.0,
202010,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1090.0,
202011,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1035.0,
202012,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,989.0,
202013,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1022.0,
202014,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1066.0,
202015,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,985.0,
202016,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1087.0,
202017,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,965.0,
202018,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1102.0,
202019,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1063.0,
202020,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1006.0,
202021,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1074.0,
202022,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1038.0,
202023,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1038.0,
202024,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1059.0,
202025,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1067.0,
202026,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1059.0,
202027,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1080.0,
202028,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1009.0,
202029,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1025.0,
202030,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1068.0,
202031,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1018.0,
202032,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1038.0,
202033,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1038.0,
202034,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1063.0,
202035,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1030.0,
202036,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1011.0,
202037,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1134.0,
202038,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,993.0,
202039,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1005.0,
202040,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1076.0,
202041,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1079.0,
202042,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1019.0,
202043,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1059.0,
202044,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1061.0,
202045,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1095.0,
202046,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,991.0,
202047,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1048.0,
202048,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1089.0,
202049,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1038.0,
202050,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1065.0,
202051,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1009.0,
202052,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1136.0,
202101,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,993.0,
202102,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1080.0,
202103,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1030.0,
202104,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1034.0,
202105,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1071.0,
202106,US,SC2,BRANDC,DC3,PRDCT8_CUSTK,1075.0,
